id,order,prime,masc,stim,cond
84,20,0,1,faces\Slide13.bmp,4
84,21,1,1,faces\Slide13.bmp,4
84,22,1,1,faces\Slide14.bmp,4
84,23,1,0,faces\Slide4.bmp,4
84,24,1,0,faces\Slide10.bmp,4
84,25,1,1,faces\Slide1.bmp,4
84,26,1,1,faces\Slide6.bmp,4
84,27,1,0,faces\Slide19.bmp,4
84,28,1,0,faces\Slide8.bmp,4
84,29,1,1,faces\Slide7.bmp,4
84,30,1,1,faces\Slide16.bmp,4
84,31,1,0,faces\Slide17.bmp,4
84,32,1,0,faces\Slide11.bmp,4
84,33,1,1,faces\Slide12.bmp,4
84,34,1,1,faces\Slide5.bmp,4
84,35,1,0,faces\Slide18.bmp,4
84,36,1,1,faces\Slide9.bmp,4
84,37,1,1,faces\Slide15.bmp,4
84,38,1,1,faces\Slide20.bmp,4
84,39,1,0,faces\Slide3.bmp,4
84,40,1,1,faces\Slide2.bmp,4
85,1,0,1,faces\Slide3.bmp,5
85,2,0,1,faces\Slide15.bmp,5
85,3,0,1,faces\Slide14.bmp,5
85,4,0,0,faces\Slide13.bmp,5
85,5,0,1,faces\Slide4.bmp,5
85,6,0,0,faces\Slide10.bmp,5
85,7,0,0,faces\Slide2.bmp,5
85,8,0,1,faces\Slide7.bmp,5
85,9,0,1,faces\Slide19.bmp,5
85,10,0,0,faces\Slide18.bmp,5
85,11,0,0,faces\Slide6.bmp,5
85,12,0,0,faces\Slide8.bmp,5
85,13,0,0,faces\Slide9.bmp,5
85,14,0,1,faces\Slide1.bmp,5
85,15,0,1,faces\Slide11.bmp,5
85,16,0,1,faces\Slide16.bmp,5
85,17,0,0,faces\Slide20.bmp,5
85,18,0,0,faces\Slide12.bmp,5
85,19,0,0,faces\Slide5.bmp,5
85,20,0,0,faces\Slide17.bmp,5
85,21,1,1,faces\Slide20.bmp,5
85,22,1,0,faces\Slide19.bmp,5
85,23,1,1,faces\Slide2.bmp,5
85,24,1,1,faces\Slide9.bmp,5
85,25,1,1,faces\Slide17.bmp,5
85,26,1,1,faces\Slide14.bmp,5
85,27,1,0,faces\Slide5.bmp,5
85,28,1,1,faces\Slide1.bmp,5
85,29,1,1,faces\Slide11.bmp,5
85,30,1,0,faces\Slide16.bmp,5
85,31,1,1,faces\Slide12.bmp,5
85,32,1,1,faces\Slide7.bmp,5
85,33,1,1,faces\Slide15.bmp,5
85,34,1,0,faces\Slide18.bmp,5
85,35,1,1,faces\Slide3.bmp,5
85,36,1,0,faces\Slide10.bmp,5
85,37,1,0,faces\Slide6.bmp,5
85,38,1,0,faces\Slide13.bmp,5
85,39,1,0,faces\Slide4.bmp,5
85,40,1,1,faces\Slide8.bmp,5
86,1,0,0,faces\Slide6.bmp,1
86,2,0,1,faces\Slide8.bmp,1
86,3,0,1,faces\Slide7.bmp,1
86,4,0,0,faces\Slide5.bmp,1
86,5,0,1,faces\Slide17.bmp,1
86,6,0,1,faces\Slide14.bmp,1
86,7,0,1,faces\Slide20.bmp,1
86,8,0,1,faces\Slide11.bmp,1
86,9,0,1,faces\Slide18.bmp,1
86,10,0,1,faces\Slide16.bmp,1
86,11,0,0,faces\Slide1.bmp,1
86,12,0,0,faces\Slide10.bmp,1
86,13,0,1,faces\Slide15.bmp,1
86,14,0,1,faces\Slide13.bmp,1
86,15,0,1,faces\Slide12.bmp,1
86,16,0,1,faces\Slide3.bmp,1
86,17,0,1,faces\Slide9.bmp,1
86,18,0,1,faces\Slide4.bmp,1
86,19,0,1,faces\Slide19.bmp,1
86,20,0,1,faces\Slide2.bmp,1
86,21,1,1,faces\Slide9.bmp,1
86,22,1,1,faces\Slide15.bmp,1
86,23,1,1,faces\Slide7.bmp,1
86,24,1,1,faces\Slide20.bmp,1
86,25,1,1,faces\Slide13.bmp,1
86,26,1,1,faces\Slide5.bmp,1
86,27,1,1,faces\Slide17.bmp,1
86,28,1,1,faces\Slide4.bmp,1
86,29,1,1,faces\Slide16.bmp,1
86,30,1,0,faces\Slide12.bmp,1
86,31,1,1,faces\Slide1.bmp,1
86,32,1,1,faces\Slide3.bmp,1
86,33,1,1,faces\Slide14.bmp,1
86,34,1,1,faces\Slide11.bmp,1
86,35,1,1,faces\Slide6.bmp,1
86,36,1,0,faces\Slide2.bmp,1
86,37,1,0,faces\Slide10.bmp,1
86,38,1,1,faces\Slide8.bmp,1
86,39,1,1,faces\Slide19.bmp,1
86,40,1,1,faces\Slide18.bmp,1
87,1,0,1,faces\Slide12.bmp,2
87,2,0,0,faces\Slide18.bmp,2
87,3,0,0,faces\Slide11.bmp,2
87,4,0,0,faces\Slide8.bmp,2
87,5,0,0,faces\Slide10.bmp,2
87,6,0,1,faces\Slide7.bmp,2
87,7,0,1,faces\Slide15.bmp,2
87,8,0,0,faces\Slide17.bmp,2
87,9,0,1,faces\Slide20.bmp,2
87,10,0,1,faces\Slide3.bmp,2
87,11,0,0,faces\Slide1.bmp,2
87,12,0,0,faces\Slide16.bmp,2
87,13,0,0,faces\Slide13.bmp,2
87,14,0,0,faces\Slide19.bmp,2
87,15,0,1,faces\Slide4.bmp,2
87,16,0,0,faces\Slide6.bmp,2
87,17,0,0,faces\Slide9.bmp,2
87,18,0,0,faces\Slide5.bmp,2
87,19,0,1,faces\Slide14.bmp,2
87,20,0,1,faces\Slide2.bmp,2
87,21,1,0,faces\Slide20.bmp,2
87,22,1,1,faces\Slide12.bmp,2
87,23,1,0,faces\Slide11.bmp,2
87,24,1,0,faces\Slide3.bmp,2
87,25,1,1,faces\Slide17.bmp,2
87,26,1,0,faces\Slide10.bmp,2
87,27,1,1,faces\Slide9.bmp,2
87,28,1,1,faces\Slide13.bmp,2
87,29,1,1,faces\Slide8.bmp,2
87,30,1,0,faces\Slide4.bmp,2
87,31,1,0,faces\Slide1.bmp,2
87,32,1,1,faces\Slide5.bmp,2
87,33,1,1,faces\Slide14.bmp,2
87,34,1,1,faces\Slide16.bmp,2
87,35,1,0,faces\Slide7.bmp,2
87,36,1,0,faces\Slide19.bmp,2
87,37,1,1,faces\Slide15.bmp,2
87,38,1,0,faces\Slide6.bmp,2
87,39,1,1,faces\Slide2.bmp,2
87,40,1,0,faces\Slide18.bmp,2
88,1,0,1,faces\Slide3.bmp,3
88,2,0,1,faces\Slide13.bmp,3
88,3,0,1,faces\Slide9.bmp,3
88,4,0,0,faces\Slide19.bmp,3
88,5,0,0,faces\Slide17.bmp,3
88,6,0,1,faces\Slide12.bmp,3
88,7,0,1,faces\Slide7.bmp,3
88,8,0,1,faces\Slide20.bmp,3
88,10,0,0,faces\Slide2.bmp,3
88,11,0,1,faces\Slide10.bmp,3
88,12,0,1,faces\Slide1.bmp,3
88,13,0,0,faces\Slide11.bmp,3
88,17,0,1,faces\Slide18.bmp,3
88,18,0,1,faces\Slide16.bmp,3
88,19,0,1,faces\Slide14.bmp,3
88,20,0,1,faces\Slide5.bmp,3
88,21,1,1,faces\Slide18.bmp,3
88,22,1,1,faces\Slide1.bmp,3
88,23,1,1,faces\Slide16.bmp,3
88,24,1,1,faces\Slide12.bmp,3
88,26,1,1,faces\Slide20.bmp,3
88,27,1,0,faces\Slide6.bmp,3
88,28,1,0,faces\Slide4.bmp,3
88,29,1,0,faces\Slide11.bmp,3
88,30,1,1,faces\Slide14.bmp,3
88,31,1,1,faces\Slide13.bmp,3
88,32,1,0,faces\Slide10.bmp,3
88,33,1,0,faces\Slide8.bmp,3
88,34,1,1,faces\Slide9.bmp,3
88,35,1,1,faces\Slide3.bmp,3
88,36,1,1,faces\Slide5.bmp,3
88,37,1,0,faces\Slide2.bmp,3
88,38,1,1,faces\Slide7.bmp,3
88,39,1,1,faces\Slide19.bmp,3
88,40,1,0,faces\Slide17.bmp,3
89,2,0,0,faces\Slide10.bmp,4
89,3,0,1,faces\Slide8.bmp,4
89,4,0,0,faces\Slide13.bmp,4
89,5,0,1,faces\Slide18.bmp,4
89,6,0,0,faces\Slide4.bmp,4
89,7,0,0,faces\Slide16.bmp,4
89,8,0,1,faces\Slide12.bmp,4
89,9,0,0,faces\Slide17.bmp,4
89,10,0,1,faces\Slide7.bmp,4
89,11,0,1,faces\Slide2.bmp,4
89,12,0,1,faces\Slide5.bmp,4
89,13,0,1,faces\Slide9.bmp,4
89,14,0,1,faces\Slide6.bmp,4
89,15,0,0,faces\Slide14.bmp,4
89,16,0,1,faces\Slide11.bmp,4
89,17,0,1,faces\Slide1.bmp,4
89,18,0,1,faces\Slide3.bmp,4
89,19,0,0,faces\Slide15.bmp,4
89,20,0,1,faces\Slide20.bmp,4
89,21,1,1,faces\Slide13.bmp,4
89,22,1,1,faces\Slide9.bmp,4
89,23,1,0,faces\Slide10.bmp,4
89,24,1,1,faces\Slide5.bmp,4
89,25,1,1,faces\Slide18.bmp,4
89,26,1,0,faces\Slide14.bmp,4
89,27,1,0,faces\Slide2.bmp,4
89,28,1,1,faces\Slide20.bmp,4
89,29,1,0,faces\Slide17.bmp,4
89,30,1,1,faces\Slide11.bmp,4
89,31,1,1,faces\Slide12.bmp,4
89,32,1,1,faces\Slide3.bmp,4
89,33,1,1,faces\Slide1.bmp,4
89,34,1,1,faces\Slide7.bmp,4
89,35,1,1,faces\Slide19.bmp,4
89,36,1,0,faces\Slide6.bmp,4
89,37,1,1,faces\Slide4.bmp,4
89,38,1,0,faces\Slide8.bmp,4
89,39,1,1,faces\Slide16.bmp,4
89,40,1,1,faces\Slide15.bmp,4
90,2,0,0,faces\Slide13.bmp,5
90,3,0,1,faces\Slide14.bmp,5
90,4,0,0,faces\Slide2.bmp,5
90,5,0,0,faces\Slide18.bmp,5
90,6,0,1,faces\Slide6.bmp,5
90,7,0,1,faces\Slide12.bmp,5
90,8,0,1,faces\Slide5.bmp,5
90,9,0,0,faces\Slide1.bmp,5
90,10,0,0,faces\Slide10.bmp,5
90,11,0,0,faces\Slide7.bmp,5
90,12,0,1,faces\Slide16.bmp,5
90,13,0,0,faces\Slide20.bmp,5
90,14,0,0,faces\Slide19.bmp,5
90,15,0,1,faces\Slide3.bmp,5
90,16,0,0,faces\Slide17.bmp,5
90,17,0,0,faces\Slide11.bmp,5
90,18,0,1,faces\Slide9.bmp,5
90,19,0,1,faces\Slide15.bmp,5
90,20,0,0,faces\Slide4.bmp,5
90,21,1,0,faces\Slide18.bmp,5
90,22,1,0,faces\Slide11.bmp,5
90,23,1,0,faces\Slide10.bmp,5
90,24,1,1,faces\Slide2.bmp,5
90,25,1,1,faces\Slide7.bmp,5
90,26,1,1,faces\Slide9.bmp,5
90,27,1,1,faces\Slide8.bmp,5
90,28,1,1,faces\Slide6.bmp,5
90,29,1,0,faces\Slide1.bmp,5
90,30,1,1,faces\Slide4.bmp,5
90,31,1,1,faces\Slide19.bmp,5
90,32,1,1,faces\Slide3.bmp,5
90,33,1,1,faces\Slide16.bmp,5
90,34,1,1,faces\Slide5.bmp,5
90,35,1,1,faces\Slide17.bmp,5
90,36,1,1,faces\Slide13.bmp,5
90,37,1,0,faces\Slide20.bmp,5
90,38,1,0,faces\Slide14.bmp,5
90,39,1,1,faces\Slide15.bmp,5
90,40,1,0,faces\Slide12.bmp,5
91,2,0,1,faces\Slide10.bmp,1
91,3,0,1,faces\Slide7.bmp,1
91,4,0,0,faces\Slide2.bmp,1
91,5,0,0,faces\Slide4.bmp,1
91,6,0,0,faces\Slide6.bmp,1
91,7,0,1,faces\Slide15.bmp,1
91,8,0,1,faces\Slide1.bmp,1
91,9,0,1,faces\Slide5.bmp,1
91,10,0,0,faces\Slide13.bmp,1
91,11,0,0,faces\Slide14.bmp,1
91,13,0,1,faces\Slide9.bmp,1
91,14,0,1,faces\Slide8.bmp,1
91,15,0,0,faces\Slide11.bmp,1
91,16,0,1,faces\Slide18.bmp,1
91,17,0,1,faces\Slide20.bmp,1
91,18,0,0,faces\Slide17.bmp,1
91,19,0,1,faces\Slide3.bmp,1
91,20,0,1,faces\Slide16.bmp,1
91,21,1,1,faces\Slide5.bmp,1
91,23,1,1,faces\Slide18.bmp,1
91,24,1,1,faces\Slide3.bmp,1
91,25,1,1,faces\Slide1.bmp,1
91,26,1,0,faces\Slide19.bmp,1
91,27,1,0,faces\Slide20.bmp,1
91,28,1,1,faces\Slide15.bmp,1
91,29,1,1,faces\Slide17.bmp,1
91,30,1,0,faces\Slide10.bmp,1
91,31,1,0,faces\Slide11.bmp,1
91,32,1,0,faces\Slide4.bmp,1
91,33,1,0,faces\Slide2.bmp,1
91,34,1,1,faces\Slide7.bmp,1
91,35,1,1,faces\Slide8.bmp,1
91,36,1,1,faces\Slide14.bmp,1
91,37,1,0,faces\Slide12.bmp,1
91,38,1,1,faces\Slide9.bmp,1
91,39,1,1,faces\Slide6.bmp,1
91,40,1,0,faces\Slide13.bmp,1
92,1,0,0,faces\Slide5.bmp,2
92,2,0,0,faces\Slide11.bmp,2
92,4,0,0,faces\Slide13.bmp,2
92,5,0,1,faces\Slide19.bmp,2
92,6,0,0,faces\Slide12.bmp,2
92,7,0,0,faces\Slide9.bmp,2
92,8,0,0,faces\Slide17.bmp,2
92,9,0,0,faces\Slide18.bmp,2
92,10,0,1,faces\Slide4.bmp,2
92,11,0,1,faces\Slide2.bmp,2
92,12,0,0,faces\Slide1.bmp,2
92,13,0,0,faces\Slide7.bmp,2
92,14,0,0,faces\Slide8.bmp,2
92,15,0,0,faces\Slide14.bmp,2
92,16,0,1,faces\Slide6.bmp,2
92,17,0,1,faces\Slide15.bmp,2
92,18,0,0,faces\Slide3.bmp,2
92,19,0,1,faces\Slide20.bmp,2
92,21,1,0,faces\Slide7.bmp,2
92,22,1,0,faces\Slide19.bmp,2
92,23,1,0,faces\Slide8.bmp,2
92,24,1,0,faces\Slide12.bmp,2
92,25,1,1,faces\Slide2.bmp,2
92,26,1,1,faces\Slide15.bmp,2
92,28,1,0,faces\Slide6.bmp,2
92,30,1,1,faces\Slide20.bmp,2
92,31,1,0,faces\Slide10.bmp,2
92,32,1,0,faces\Slide17.bmp,2
92,33,1,0,faces\Slide5.bmp,2
92,34,1,0,faces\Slide4.bmp,2
92,35,1,0,faces\Slide14.bmp,2
92,36,1,0,faces\Slide9.bmp,2
92,37,1,0,faces\Slide1.bmp,2
92,38,1,1,faces\Slide16.bmp,2
92,39,1,0,faces\Slide11.bmp,2
92,40,1,0,faces\Slide13.bmp,2
93,1,0,1,faces\Slide1.bmp,3
93,3,0,1,faces\Slide6.bmp,3
93,4,0,1,faces\Slide3.bmp,3
93,5,0,0,faces\Slide9.bmp,3
93,6,0,0,faces\Slide18.bmp,3
93,7,0,1,faces\Slide7.bmp,3
93,8,0,1,faces\Slide15.bmp,3
93,9,0,0,faces\Slide17.bmp,3
93,10,0,1,faces\Slide5.bmp,3
93,11,0,1,faces\Slide12.bmp,3
93,12,0,1,faces\Slide4.bmp,3
93,13,0,0,faces\Slide11.bmp,3
93,14,0,0,faces\Slide10.bmp,3
93,15,0,1,faces\Slide14.bmp,3
93,16,0,1,faces\Slide16.bmp,3
93,17,0,0,faces\Slide20.bmp,3
93,18,0,1,faces\Slide13.bmp,3
93,19,0,1,faces\Slide8.bmp,3
93,20,0,1,faces\Slide2.bmp,3
93,21,1,1,faces\Slide18.bmp,3
93,22,1,1,faces\Slide15.bmp,3
93,23,1,0,faces\Slide10.bmp,3
93,24,1,1,faces\Slide3.bmp,3
93,25,1,1,faces\Slide9.bmp,3
93,26,1,1,faces\Slide8.bmp,3
93,27,1,1,faces\Slide13.bmp,3
93,28,1,1,faces\Slide12.bmp,3
93,29,1,1,faces\Slide16.bmp,3
93,30,1,0,faces\Slide11.bmp,3
93,31,1,1,faces\Slide20.bmp,3
93,32,1,1,faces\Slide5.bmp,3
93,33,1,0,faces\Slide1.bmp,3
93,34,1,1,faces\Slide7.bmp,3
93,35,1,1,faces\Slide6.bmp,3
93,36,1,0,faces\Slide19.bmp,3
93,37,1,1,faces\Slide17.bmp,3
93,38,1,0,faces\Slide2.bmp,3
93,39,1,1,faces\Slide14.bmp,3
93,40,1,1,faces\Slide4.bmp,3
94,1,0,0,faces\Slide3.bmp,4
94,2,0,0,faces\Slide7.bmp,4
94,3,0,0,faces\Slide4.bmp,4
94,4,0,1,faces\Slide2.bmp,4
94,5,0,0,faces\Slide19.bmp,4
94,6,0,0,faces\Slide16.bmp,4
94,7,0,0,faces\Slide20.bmp,4
94,8,0,0,faces\Slide13.bmp,4
94,9,0,1,faces\Slide9.bmp,4
94,10,0,0,faces\Slide11.bmp,4
94,11,0,0,faces\Slide5.bmp,4
94,12,0,1,faces\Slide12.bmp,4
94,13,0,1,faces\Slide6.bmp,4
94,14,0,0,faces\Slide1.bmp,4
94,15,0,1,faces\Slide15.bmp,4
94,16,0,0,faces\Slide18.bmp,4
94,17,0,1,faces\Slide17.bmp,4
94,18,0,0,faces\Slide14.bmp,4
94,19,0,1,faces\Slide8.bmp,4
94,20,0,0,faces\Slide10.bmp,4
94,21,1,0,faces\Slide10.bmp,4
94,22,1,0,faces\Slide20.bmp,4
94,23,1,1,faces\Slide16.bmp,4
94,24,1,0,faces\Slide11.bmp,4
94,25,1,1,faces\Slide14.bmp,4
94,26,1,1,faces\Slide15.bmp,4
94,27,1,1,faces\Slide17.bmp,4
94,28,1,1,faces\Slide2.bmp,4
94,29,1,0,faces\Slide1.bmp,4
94,30,1,1,faces\Slide12.bmp,4
94,31,1,0,faces\Slide13.bmp,4
94,32,1,1,faces\Slide4.bmp,4
94,33,1,0,faces\Slide18.bmp,4
94,34,1,0,faces\Slide19.bmp,4
94,35,1,1,faces\Slide6.bmp,4
94,36,1,1,faces\Slide9.bmp,4
94,37,1,0,faces\Slide3.bmp,4
94,38,1,1,faces\Slide8.bmp,4
94,39,1,0,faces\Slide5.bmp,4
94,40,1,0,faces\Slide7.bmp,4
95,1,0,0,faces\Slide9.bmp,5
95,2,0,0,faces\Slide20.bmp,5
95,3,0,0,faces\Slide8.bmp,5
95,4,0,0,faces\Slide17.bmp,5
95,5,0,0,faces\Slide6.bmp,5
95,6,0,0,faces\Slide13.bmp,5
95,7,0,0,faces\Slide16.bmp,5
95,8,0,0,faces\Slide7.bmp,5
95,9,0,0,faces\Slide11.bmp,5
95,10,0,0,faces\Slide15.bmp,5
95,11,0,0,faces\Slide10.bmp,5
95,12,0,1,faces\Slide18.bmp,5
95,13,0,0,faces\Slide14.bmp,5
95,14,0,0,faces\Slide5.bmp,5
95,15,0,1,faces\Slide12.bmp,5
95,16,0,1,faces\Slide2.bmp,5
95,17,0,0,faces\Slide19.bmp,5
95,18,0,1,faces\Slide1.bmp,5
95,19,0,0,faces\Slide4.bmp,5
95,20,0,0,faces\Slide3.bmp,5
95,21,1,0,faces\Slide13.bmp,5
95,22,1,0,faces\Slide17.bmp,5
95,23,1,0,faces\Slide14.bmp,5
95,24,1,0,faces\Slide6.bmp,5
95,25,1,0,faces\Slide20.bmp,5
95,26,1,0,faces\Slide15.bmp,5
95,27,1,1,faces\Slide4.bmp,5
95,28,1,0,faces\Slide11.bmp,5
95,29,1,1,faces\Slide7.bmp,5
95,30,1,0,faces\Slide16.bmp,5
95,31,1,0,faces\Slide1.bmp,5
95,32,1,0,faces\Slide19.bmp,5
95,33,1,0,faces\Slide8.bmp,5
95,34,1,1,faces\Slide18.bmp,5
95,35,1,1,faces\Slide9.bmp,5
95,36,1,0,faces\Slide3.bmp,5
95,37,1,1,faces\Slide12.bmp,5
95,38,1,1,faces\Slide2.bmp,5
95,39,1,1,faces\Slide5.bmp,5
95,40,1,0,faces\Slide10.bmp,5
96,2,0,0,faces\Slide2.bmp,1
96,3,0,0,faces\Slide12.bmp,1
96,4,0,0,faces\Slide15.bmp,1
96,5,0,1,faces\Slide13.bmp,1
96,6,0,0,faces\Slide17.bmp,1
96,7,0,1,faces\Slide18.bmp,1
96,8,0,1,faces\Slide5.bmp,1
96,9,0,0,faces\Slide16.bmp,1
96,10,0,0,faces\Slide10.bmp,1
96,11,0,1,faces\Slide6.bmp,1
96,12,0,0,faces\Slide3.bmp,1
96,13,0,1,faces\Slide14.bmp,1
96,14,0,0,faces\Slide19.bmp,1
96,16,0,1,faces\Slide20.bmp,1
96,17,0,1,faces\Slide8.bmp,1
96,18,0,1,faces\Slide4.bmp,1
96,19,0,0,faces\Slide1.bmp,1
96,20,0,1,faces\Slide11.bmp,1
96,21,1,1,faces\Slide17.bmp,1
96,22,1,1,faces\Slide7.bmp,1
96,23,1,1,faces\Slide8.bmp,1
96,24,1,0,faces\Slide10.bmp,1
96,25,1,1,faces\Slide11.bmp,1
96,26,1,1,faces\Slide2.bmp,1
96,27,1,1,faces\Slide13.bmp,1
96,28,1,1,faces\Slide6.bmp,1
96,29,1,1,faces\Slide9.bmp,1
96,30,1,1,faces\Slide5.bmp,1
96,31,1,0,faces\Slide16.bmp,1
96,32,1,1,faces\Slide4.bmp,1
96,33,1,1,faces\Slide15.bmp,1
96,35,1,1,faces\Slide3.bmp,1
96,36,1,1,faces\Slide20.bmp,1
96,37,1,1,faces\Slide1.bmp,1
96,38,1,0,faces\Slide19.bmp,1
96,39,1,1,faces\Slide18.bmp,1
96,40,1,1,faces\Slide14.bmp,1
97,1,0,0,faces\Slide5.bmp,2
97,2,0,1,faces\Slide10.bmp,2
97,3,0,1,faces\Slide19.bmp,2
97,4,0,0,faces\Slide8.bmp,2
97,5,0,1,faces\Slide20.bmp,2
97,6,0,1,faces\Slide7.bmp,2
97,7,0,1,faces\Slide3.bmp,2
97,8,0,1,faces\Slide4.bmp,2
97,9,0,0,faces\Slide13.bmp,2
97,10,0,1,faces\Slide11.bmp,2
97,11,0,0,faces\Slide6.bmp,2
97,12,0,0,faces\Slide17.bmp,2
97,13,0,0,faces\Slide18.bmp,2
97,14,0,1,faces\Slide1.bmp,2
97,15,0,1,faces\Slide14.bmp,2
97,16,0,0,faces\Slide16.bmp,2
97,17,0,1,faces\Slide9.bmp,2
97,18,0,1,faces\Slide15.bmp,2
97,19,0,0,faces\Slide2.bmp,2
97,20,0,1,faces\Slide12.bmp,2
97,21,1,1,faces\Slide16.bmp,2
97,22,1,0,faces\Slide20.bmp,2
97,23,1,1,faces\Slide3.bmp,2
97,24,1,0,faces\Slide2.bmp,2
97,25,1,1,faces\Slide15.bmp,2
97,26,1,1,faces\Slide10.bmp,2
97,27,1,0,faces\Slide17.bmp,2
97,28,1,1,faces\Slide7.bmp,2
97,29,1,0,faces\Slide5.bmp,2
97,30,1,0,faces\Slide19.bmp,2
97,31,1,0,faces\Slide11.bmp,2
97,32,1,1,faces\Slide14.bmp,2
97,33,1,0,faces\Slide6.bmp,2
97,34,1,1,faces\Slide12.bmp,2
97,35,1,1,faces\Slide9.bmp,2
97,36,1,0,faces\Slide8.bmp,2
97,37,1,0,faces\Slide13.bmp,2
97,38,1,1,faces\Slide18.bmp,2
97,39,1,1,faces\Slide1.bmp,2
97,40,1,0,faces\Slide4.bmp,2
98,2,0,0,faces\Slide20.bmp,3
98,3,0,0,faces\Slide19.bmp,3
98,4,0,1,faces\Slide15.bmp,3
98,5,0,0,faces\Slide2.bmp,3
98,6,0,1,faces\Slide14.bmp,3
98,7,0,1,faces\Slide4.bmp,3
98,8,0,1,faces\Slide10.bmp,3
98,9,0,1,faces\Slide18.bmp,3
98,10,0,0,faces\Slide8.bmp,3
98,11,0,1,faces\Slide7.bmp,3
98,12,0,1,faces\Slide12.bmp,3
98,13,0,0,faces\Slide1.bmp,3
98,14,0,0,faces\Slide16.bmp,3
98,15,0,0,faces\Slide11.bmp,3
98,16,0,0,faces\Slide17.bmp,3
98,17,0,1,faces\Slide9.bmp,3
98,18,0,0,faces\Slide3.bmp,3
98,19,0,0,faces\Slide6.bmp,3
98,20,0,0,faces\Slide13.bmp,3
98,21,1,0,faces\Slide11.bmp,3
98,22,1,1,faces\Slide9.bmp,3
98,23,1,1,faces\Slide10.bmp,3
98,24,1,0,faces\Slide13.bmp,3
98,26,1,1,faces\Slide12.bmp,3
98,27,1,1,faces\Slide15.bmp,3
98,28,1,1,faces\Slide6.bmp,3
98,29,1,1,faces\Slide5.bmp,3
98,30,1,0,faces\Slide3.bmp,3
98,31,1,0,faces\Slide17.bmp,3
98,32,1,0,faces\Slide1.bmp,3
98,33,1,1,faces\Slide18.bmp,3
98,35,1,1,faces\Slide14.bmp,3
98,36,1,1,faces\Slide7.bmp,3
98,37,1,0,faces\Slide20.bmp,3
98,38,1,0,faces\Slide2.bmp,3
98,39,1,1,faces\Slide19.bmp,3
98,40,1,0,faces\Slide16.bmp,3
99,2,0,0,faces\Slide20.bmp,4
99,3,0,0,faces\Slide3.bmp,4
99,4,0,0,faces\Slide7.bmp,4
99,5,0,0,faces\Slide1.bmp,4
99,6,0,1,faces\Slide12.bmp,4
99,7,0,1,faces\Slide14.bmp,4
99,8,0,1,faces\Slide13.bmp,4
99,9,0,1,faces\Slide5.bmp,4
99,10,0,0,faces\Slide16.bmp,4
99,11,0,0,faces\Slide19.bmp,4
99,12,0,1,faces\Slide9.bmp,4
99,13,0,0,faces\Slide18.bmp,4
99,14,0,0,faces\Slide8.bmp,4
99,15,0,0,faces\Slide11.bmp,4
99,16,0,0,faces\Slide2.bmp,4
99,17,0,1,faces\Slide6.bmp,4
99,18,0,1,faces\Slide17.bmp,4
99,19,0,1,faces\Slide4.bmp,4
99,20,0,1,faces\Slide10.bmp,4
99,21,1,0,faces\Slide1.bmp,4
99,22,1,1,faces\Slide2.bmp,4
99,23,1,0,faces\Slide20.bmp,4
99,24,1,0,faces\Slide18.bmp,4
99,25,1,1,faces\Slide15.bmp,4
99,26,1,0,faces\Slide3.bmp,4
99,27,1,1,faces\Slide11.bmp,4
99,28,1,1,faces\Slide6.bmp,4
99,29,1,0,faces\Slide13.bmp,4
99,30,1,1,faces\Slide12.bmp,4
99,31,1,0,faces\Slide8.bmp,4
99,32,1,1,faces\Slide17.bmp,4
99,33,1,1,faces\Slide4.bmp,4
99,34,1,0,faces\Slide10.bmp,4
99,35,1,0,faces\Slide16.bmp,4
99,36,1,1,faces\Slide9.bmp,4
99,38,1,1,faces\Slide14.bmp,4
99,39,1,1,faces\Slide19.bmp,4
99,40,1,1,faces\Slide5.bmp,4
100,1,0,0,faces\Slide8.bmp,5
100,2,0,0,faces\Slide20.bmp,5
100,3,0,0,faces\Slide19.bmp,5
100,4,0,1,faces\Slide10.bmp,5
100,5,0,0,faces\Slide1.bmp,5
100,8,0,1,faces\Slide9.bmp,5
100,9,0,0,faces\Slide13.bmp,5
100,10,0,1,faces\Slide17.bmp,5
100,11,0,1,faces\Slide7.bmp,5
100,12,0,1,faces\Slide11.bmp,5
100,13,0,1,faces\Slide15.bmp,5
100,14,0,1,faces\Slide12.bmp,5
100,15,0,0,faces\Slide4.bmp,5
100,16,0,1,faces\Slide6.bmp,5
100,17,0,1,faces\Slide16.bmp,5
100,18,0,1,faces\Slide14.bmp,5
100,20,0,1,faces\Slide18.bmp,5
100,22,1,1,faces\Slide9.bmp,5
100,23,1,1,faces\Slide2.bmp,5
100,24,1,1,faces\Slide7.bmp,5
100,25,1,0,faces\Slide3.bmp,5
100,26,1,1,faces\Slide13.bmp,5
100,27,1,1,faces\Slide18.bmp,5
100,28,1,0,faces\Slide10.bmp,5
100,29,1,0,faces\Slide6.bmp,5
100,30,1,1,faces\Slide12.bmp,5
100,31,1,1,faces\Slide4.bmp,5
100,32,1,1,faces\Slide11.bmp,5
100,33,1,0,faces\Slide20.bmp,5
100,34,1,1,faces\Slide17.bmp,5
100,35,1,1,faces\Slide5.bmp,5
100,36,1,1,faces\Slide14.bmp,5
100,37,1,1,faces\Slide8.bmp,5
100,38,1,1,faces\Slide1.bmp,5
100,40,1,1,faces\Slide16.bmp,5
101,1,0,0,faces\Slide19.bmp,1
101,2,0,0,faces\Slide1.bmp,1
